"íçï∂ì˙éû","ìXï‹î‘çÜ","ÉXÉeÅ[É^ÉX","çXêVì˙éû","ìoò^ì˙éû","è§ïiî‘çÜ","äÛñ]êîó ","î[ïiêîó "
"2023-11-10 17:23:29","0000000000006","1","2023-11-10 17:23:29","2023-11-10 17:23:29","42-1","50","50"
"2023-11-10 17:28:17","0000000000086","1","2023-11-10 17:28:17","2023-11-10 17:28:17","4","10","10"
"2023-11-10 17:28:17","0000000000086","1","2023-11-10 17:28:17","2023-11-10 17:28:17","5","10","8"
"2023-11-10 17:28:17","0000000000086","1","2023-11-10 17:28:17","2023-11-10 17:28:17","12","15","15"
"2023-11-10 17:28:17","0000000000086","1","2023-11-10 17:28:17","2023-11-10 17:28:17","49-1","15","15"
"2023-11-10 17:28:17","0000000000086","1","2023-11-10 17:28:17","2023-11-10 17:28:17","59-1","5","5"
"2023-11-10 17:29:26","0000000000052","1","2023-11-10 17:29:26","2023-11-10 17:29:26","18","10","10"
"2023-11-10 17:33:04","000000000019B","1","2023-11-10 17:33:04","2023-11-10 17:33:04","58-2","13","13"
"2023-11-10 17:34:40","0000000000018","1","2023-11-10 17:34:40","2023-11-10 17:34:40","49-2","15","15"
"2023-11-10 17:34:40","0000000000018","1","2023-11-10 17:34:40","2023-11-10 17:34:40","58-2","0","23"
"2023-11-10 17:34:57","0000000000095","1","2023-11-10 17:34:57","2023-11-10 17:34:57","49-1","30","30"
"2023-11-10 17:34:57","0000000000003","1","2023-11-10 17:34:57","2023-11-10 17:34:57","58-2","16","16"
"2023-11-10 17:38:15","0000000000093","1","2023-11-10 17:38:15","2023-11-10 17:38:15","12","30","30"
"2023-11-10 17:38:15","0000000000093","1","2023-11-10 17:38:15","2023-11-10 17:38:15","17","30","30"
"2023-11-10 17:38:15","0000000000093","1","2023-11-10 17:38:15","2023-11-10 17:38:15","14-2","6","3"
"2023-11-10 17:38:15","0000000000093","1","2023-11-10 17:38:15","2023-11-10 17:38:15","58-2","0","12"
"2023-11-10 17:41:47","0000000000012","1","2023-11-10 17:41:47","2023-11-10 17:41:47","58-2","11","11"
"2023-11-10 17:41:47","0000000000012","1","2023-11-10 17:41:47","2023-11-10 17:41:47","20","5","5"
"2023-11-10 17:41:47","0000000000012","1","2023-11-10 17:41:47","2023-11-10 17:41:47","49-1","15","15"
"2023-11-10 17:43:00","0000000000031","1","2023-11-10 17:43:00","2023-11-10 17:43:00","49-1","15","15"
"2023-11-10 17:43:00","0000000000031","1","2023-11-10 17:43:00","2023-11-10 17:43:00","49-2","30","30"
"2023-11-10 17:43:00","0000000000031","1","2023-11-10 17:43:00","2023-11-10 17:43:00","58-2","0","11"
"2023-11-10 17:46:20","0000000000006","1","2023-11-10 17:46:20","2023-11-10 17:46:20","49-2","30","30"
"2023-11-10 17:51:05","0000000000063","1","2023-11-10 17:51:05","2023-11-10 17:51:05","12","10","10"
"2023-11-10 17:51:05","0000000000063","1","2023-11-10 17:51:05","2023-11-10 17:51:05","40-1","10","10"
"2023-11-10 17:51:05","0000000000063","1","2023-11-10 17:51:05","2023-11-10 17:51:05","49-1","30","30"
"2023-11-10 17:51:05","0000000000063","1","2023-11-10 17:51:05","2023-11-10 17:51:05","49-2","30","30"
"2023-11-10 17:52:09","0000000000083","1","2023-11-10 17:52:09","2023-11-10 17:52:09","16","100","100"
"2023-11-10 17:53:19","000000000019B","1","2023-11-10 17:53:19","2023-11-10 17:53:19","49-1","30","30"
"2023-11-10 17:53:19","000000000019B","1","2023-11-10 17:53:19","2023-11-10 17:53:19","50-2","10","10"
"2023-11-10 17:54:14","0000000000003","1","2023-11-10 17:54:14","2023-11-10 17:54:14","35-1","60","10"
"2023-11-10 17:54:14","0000000000003","1","2023-11-10 17:54:14","2023-11-10 17:54:14","49-2","30","30"
"2023-11-10 18:01:14","0000000000022","1","2023-11-10 18:01:14","2023-11-10 18:01:14","49-1","30","30"
"2023-11-10 18:03:00","0000000000011","1","2023-11-10 18:03:00","2023-11-10 18:03:00","49-2","15","15"
"2023-11-10 18:05:38","0000000000095","1","2023-11-10 18:05:38","2023-11-10 18:05:38","49-1","30","30"
"2023-11-10 18:06:08","000000000019B","1","2023-11-10 18:06:08","2023-11-10 18:06:08","31","10","10"
"2023-11-10 18:06:08","000000000019B","1","2023-11-10 18:06:08","2023-11-10 18:06:08","33-2","10","10"
"2023-11-10 18:06:43","0000000000011","1","2023-11-10 18:06:43","2023-11-10 18:06:43","58-2","3","3"
"2023-11-10 18:10:26","0000000000010","1","2023-11-10 18:10:26","2023-11-10 18:10:26","49-1","15","15"
"2023-11-10 18:11:17","0000000000055","1","2023-11-10 18:11:17","2023-11-10 18:11:17","61","10","10"
"2023-11-10 18:11:44","0000000000006","1","2023-11-10 18:11:44","2023-11-10 18:11:44","58-1","64","64"
"2023-11-10 18:13:54","0000000000002","1","2023-11-10 18:13:54","2023-11-10 18:13:54","2","20","20"
"2023-11-10 18:13:54","0000000000002","1","2023-11-10 18:13:54","2023-11-10 18:13:54","16","20","20"
"2023-11-10 18:13:54","0000000000002","1","2023-11-10 18:13:54","2023-11-10 18:13:54","18","20","20"
"2023-11-10 18:13:54","0000000000002","1","2023-11-10 18:13:54","2023-11-10 18:13:54","36","10","10"
"2023-11-10 18:13:54","0000000000002","1","2023-11-10 18:13:54","2023-11-10 18:13:54","42-1","30","30"
"2023-11-10 18:13:54","0000000000002","1","2023-11-10 18:13:54","2023-11-10 18:13:54","49-1","30","30"
"2023-11-10 18:13:54","0000000000002","1","2023-11-10 18:13:54","2023-11-10 18:13:54","58-2","0","11"
"2023-11-10 18:14:37","0000000000092","1","2023-11-10 18:14:37","2023-11-10 18:14:37","58-2","14","14"
"2023-11-10 18:20:00","0000000000013","1","2023-11-10 18:20:00","2023-11-10 18:20:00","49-2","15","15"
"2023-11-10 18:20:00","0000000000013","1","2023-11-10 18:20:00","2023-11-10 18:20:00","58-2","0","29"
"2023-11-10 18:21:34","0000000000085","1","2023-11-10 18:21:34","2023-11-10 18:21:34","49-2","30","30"
"2023-11-10 18:21:34","0000000000085","1","2023-11-10 18:21:34","2023-11-10 18:21:34","49-1","15","15"
"2023-11-10 18:22:18","0000000000091","1","2023-11-10 18:22:18","2023-11-10 18:22:18","16","20","20"
"2023-11-10 18:22:18","0000000000091","1","2023-11-10 18:22:18","2023-11-10 18:22:18","42-1","10","10"
"2023-11-10 18:22:18","0000000000091","1","2023-11-10 18:22:18","2023-11-10 18:22:18","65","2","2"
"2023-11-10 18:22:18","0000000000091","1","2023-11-10 18:22:18","2023-11-10 18:22:18","9-2","10","10"
"2023-11-10 18:22:18","0000000000091","1","2023-11-10 18:22:18","2023-11-10 18:22:18","58-2","0","11"
"2023-11-10 18:32:38","0000000000085","1","2023-11-10 18:32:38","2023-11-10 18:32:38","58-2","8","8"
"2023-11-10 18:34:15","0000000000093","1","2023-11-10 18:34:15","2023-11-10 18:34:15","12","20","20"
"2023-11-10 18:34:15","0000000000093","1","2023-11-10 18:34:15","2023-11-10 18:34:15","16","10","10"
"2023-11-10 18:34:15","0000000000093","1","2023-11-10 18:34:15","2023-11-10 18:34:15","17","30","30"
"2023-11-10 18:34:15","0000000000093","1","2023-11-10 18:34:15","2023-11-10 18:34:15","49-2","30","30"
"2023-11-10 18:34:15","0000000000093","1","2023-11-10 18:34:15","2023-11-10 18:34:15","65","4","4"
"2023-11-10 18:36:03","0000000000093","1","2023-11-10 18:36:03","2023-11-10 18:36:03","58-2","14","14"
"2023-11-10 18:36:32","0000000000031","1","2023-11-10 18:36:32","2023-11-10 18:36:32","58-2","11","11"
"2023-11-10 18:42:56","0000000000006","1","2023-11-10 18:42:56","2023-11-10 18:42:56","17","25","25"
"2023-11-10 18:42:56","0000000000006","1","2023-11-10 18:42:56","2023-11-10 18:42:56","51","12","12"
"2023-11-10 18:42:56","0000000000006","1","2023-11-10 18:42:56","2023-11-10 18:42:56","49-2","30","30"
"2023-11-10 18:42:56","0000000000006","1","2023-11-10 18:42:56","2023-11-10 18:42:56","4","20","13"
"2023-11-10 18:42:56","0000000000006","1","2023-11-10 18:42:56","2023-11-10 18:42:56","2","20","6"
"2023-11-10 18:42:56","0000000000006","1","2023-11-10 18:42:56","2023-11-10 18:42:56","42-1","50","50"
"2023-11-10 18:42:56","0000000000006","1","2023-11-10 18:42:56","2023-11-10 18:42:56","58-2","0","10"
"2023-11-10 18:48:23","0000000000071","1","2023-11-10 18:48:23","2023-11-10 18:48:23","42-1","30","30"
"2023-11-10 18:48:23","0000000000071","1","2023-11-10 18:48:23","2023-11-10 18:48:23","49-1","30","30"
"2023-11-10 18:48:23","0000000000071","1","2023-11-10 18:48:23","2023-11-10 18:48:23","58-2","0","14"
"2023-11-10 18:52:17","0000000000011","1","2023-11-10 18:52:17","2023-11-10 18:52:17","58-2","4","4"
"2023-11-10 18:52:52","0000000000014","1","2023-11-10 18:52:52","2023-11-10 18:52:52","35-1","5","5"
"2023-11-10 18:52:52","0000000000014","1","2023-11-10 18:52:52","2023-11-10 18:52:52","49-1","15","15"
"2023-11-10 18:52:52","0000000000014","1","2023-11-10 18:52:52","2023-11-10 18:52:52","58-2","0","7"
"2023-11-10 19:06:04","0000000000058","1","2023-11-10 19:06:04","2023-11-10 19:06:04","61","20","20"
"2023-11-10 19:06:55","0000000000008","1","2023-11-10 19:06:55","2023-11-10 19:06:55","6","10","10"
"2023-11-10 19:06:55","0000000000008","1","2023-11-10 19:06:55","2023-11-10 19:06:55","7","5","3"
"2023-11-10 19:09:58","0000000000093","1","2023-11-10 19:09:58","2023-11-10 19:09:58","58-2","20","20"
"2023-11-10 19:10:45","0000000000011","1","2023-11-10 19:10:45","2023-11-10 19:10:45","58-2","10","10"
"2023-11-10 19:11:20","0000000000093","1","2023-11-10 19:11:20","2023-11-10 19:11:20","12","20","20"
"2023-11-10 19:11:20","0000000000093","1","2023-11-10 19:11:20","2023-11-10 19:11:20","16","10","10"
"2023-11-10 19:11:20","0000000000093","1","2023-11-10 19:11:20","2023-11-10 19:11:20","17","20","20"
"2023-11-10 19:11:20","0000000000093","1","2023-11-10 19:11:20","2023-11-10 19:11:20","49-2","30","30"
"2023-11-10 19:11:20","0000000000093","1","2023-11-10 19:11:20","2023-11-10 19:11:20","50-1","4","4"
"2023-11-10 19:11:20","0000000000093","1","2023-11-10 19:11:20","2023-11-10 19:11:20","35-1","10","10"
"2023-11-10 19:13:48","0000000000031","1","2023-11-10 19:13:48","2023-11-10 19:13:48","58-2","10","10"
"2023-11-10 19:14:12","0000000000012","1","2023-11-10 19:14:12","2023-11-10 19:14:12","58-2","10","10"
"2023-11-10 19:21:12","0000000000024","1","2023-11-10 19:21:12","2023-11-10 19:21:12","49-2","30","30"
"2023-11-10 19:21:12","0000000000024","1","2023-11-10 19:21:12","2023-11-10 19:21:12","18","10","10"
"2023-11-10 19:21:12","0000000000024","1","2023-11-10 19:21:12","2023-11-10 19:21:12","16","10","10"
"2023-11-10 19:21:12","0000000000024","1","2023-11-10 19:21:12","2023-11-10 19:21:12","12","10","10"
"2023-11-10 19:21:12","0000000000024","1","2023-11-10 19:21:12","2023-11-10 19:21:12","58-2","0","8"
"2023-11-10 19:22:14","0000000000095","1","2023-11-10 19:22:14","2023-11-10 19:22:14","49-1","30","30"
"2023-11-10 19:24:04","0000000000018","1","2023-11-10 19:24:04","2023-11-10 19:24:04","58-2","38","38"
"2023-11-10 19:24:33","0000000000003","1","2023-11-10 19:24:33","2023-11-10 19:24:33","58-2","13","13"
"2023-11-10 19:26:05","0000000000083","1","2023-11-10 19:26:05","2023-11-10 19:26:05","16","100","100"
"2023-11-10 19:26:05","0000000000083","1","2023-11-10 19:26:05","2023-11-10 19:26:05","51","10","10"
"2023-11-10 19:27:07","0000000000032","1","2023-11-10 19:27:07","2023-11-10 19:27:07","12","5","5"
"2023-11-10 19:28:10","0000000000006","1","2023-11-10 19:28:10","2023-11-10 19:28:10","58-2","4","4"
"2023-11-10 19:28:10","0000000000006","1","2023-11-10 19:28:10","2023-11-10 19:28:10","58-1","23","23"
"2023-11-10 19:28:56","0000000000092","1","2023-11-10 19:28:56","2023-11-10 19:28:56","58-2","15","15"
"2023-11-10 19:31:10","0000000000011","1","2023-11-10 19:31:10","2023-11-10 19:31:10","49-2","15","15"
"2023-11-10 19:36:05","0000000000093","1","2023-11-10 19:36:05","2023-11-10 19:36:05","58-2","14","14"
"2023-11-10 19:36:34","0000000000091","1","2023-11-10 19:36:34","2023-11-10 19:36:34","58-2","16","16"
"2023-11-10 19:37:22","0000000000020","1","2023-11-10 19:37:22","2023-11-10 19:37:22","58-2","18","18"
"2023-11-10 19:41:47","0000000000003","1","2023-11-10 19:41:47","2023-11-10 19:41:47","35-1","60","30"
"2023-11-10 19:41:48","0000000000091","1","2023-11-10 19:41:48","2023-11-10 19:41:48","49-1","15","15"
"2023-11-10 19:41:48","0000000000091","1","2023-11-10 19:41:48","2023-11-10 19:41:48","49-2","15","15"
"2023-11-10 19:45:15","0000000000063","1","2023-11-10 19:45:15","2023-11-10 19:45:15","58-2","10","10"
"2023-11-10 19:45:15","0000000000063","1","2023-11-10 19:45:15","2023-11-10 19:45:15","58-1","16","16"
"2023-11-10 19:46:21","000000000019B","1","2023-11-10 19:46:21","2023-11-10 19:46:21","58-2","20","20"
"2023-11-10 19:46:51","0000000000010","1","2023-11-10 19:46:51","2023-11-10 19:46:51","58-2","4","4"
"2023-11-10 19:47:00","0000000000011","1","2023-11-10 19:47:00","2023-11-10 19:47:00","58-2","13","13"
"2023-11-10 19:47:15","0000000000013","1","2023-11-10 19:47:15","2023-11-10 19:47:15","58-2","28","28"
"2023-11-10 19:49:32","0000000000093","1","2023-11-10 19:49:32","2023-11-10 19:49:32","58-2","12","12"
"2023-11-10 19:50:23","0000000000086","1","2023-11-10 19:50:23","2023-11-10 19:50:23","58-2","22","22"
"2023-11-10 19:53:54","0000000000058","1","2023-11-10 19:53:54","2023-11-10 19:53:54","58-2","20","20"
"2023-11-10 19:54:27","0000000000031","1","2023-11-10 19:54:27","2023-11-10 19:54:27","58-2","8","8"
"2023-11-10 19:55:26","0000000000092","1","2023-11-10 19:55:26","2023-11-10 19:55:26","58-2","9","9"
"2023-11-10 19:57:59","0000000000002","1","2023-11-10 19:57:59","2023-11-10 19:57:59","58-2","10","10"
"2023-11-10 19:59:18","0000000000051","1","2023-11-10 19:59:18","2023-11-10 19:59:18","58-2","5","5"
"2023-11-10 20:03:13","0000000000018","1","2023-11-10 20:03:13","2023-11-10 20:03:13","58-2","35","35"
"2023-11-10 20:06:52","0000000000063","1","2023-11-10 20:06:52","2023-11-10 20:06:52","49-1","30","30"
"2023-11-10 20:06:52","0000000000063","1","2023-11-10 20:06:52","2023-11-10 20:06:52","49-2","30","30"
"2023-11-10 20:11:30","0000000000093","1","2023-11-10 20:11:30","2023-11-10 20:11:30","58-2","11","15"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","17","25","25"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","18","30","30"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","19","25","25"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","27-1","40","30"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","33-1","30","30"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","49-2","30","30"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","35-2","20","20"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","4","15","15"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","5","5","5"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","2","25","25"
"2023-11-10 20:13:02","0000000000006","1","2023-11-10 20:13:02","2023-11-10 20:13:02","42-1","50","40"
"2023-11-10 20:13:39","0000000000036","1","2023-11-10 20:13:39","2023-11-10 20:13:39","58-2","25","25"
"2023-11-10 20:16:32","0000000000014","1","2023-11-10 20:16:32","2023-11-10 20:16:32","9-1","8","8"
"2023-11-10 20:16:32","0000000000014","1","2023-11-10 20:16:32","2023-11-10 20:16:32","12","10","10"
"2023-11-10 20:16:32","0000000000014","1","2023-11-10 20:16:32","2023-11-10 20:16:32","26-2","12","12"
"2023-11-10 20:16:32","0000000000014","1","2023-11-10 20:16:32","2023-11-10 20:16:32","27-1","10","10"
"2023-11-10 20:16:32","0000000000014","1","2023-11-10 20:16:32","2023-11-10 20:16:32","33-1","15","15"
"2023-11-10 20:16:32","0000000000014","1","2023-11-10 20:16:32","2023-11-10 20:16:32","35-1","5","5"
"2023-11-10 20:16:32","0000000000014","1","2023-11-10 20:16:32","2023-11-10 20:16:32","40-1","10","10"
"2023-11-10 20:16:32","0000000000014","1","2023-11-10 20:16:32","2023-11-10 20:16:32","45","20","3"
"2023-11-10 20:16:32","0000000000014","1","2023-11-10 20:16:32","2023-11-10 20:16:32","49-1","15","15"
"2023-11-10 20:20:47","0000000000011","1","2023-11-10 20:20:47","2023-11-10 20:20:47","50-1","6","5"
"2023-11-10 20:20:47","0000000000011","1","2023-11-10 20:20:47","2023-11-10 20:20:47","58-2","0","2"
"2023-11-10 20:22:37","0000000000012","1","2023-11-10 20:22:37","2023-11-10 20:22:37","16","10","10"
"2023-11-10 20:22:37","0000000000012","1","2023-11-10 20:22:37","2023-11-10 20:22:37","49-2","15","15"
"2023-11-10 20:27:45","0000000000031","1","2023-11-10 20:27:45","2023-11-10 20:27:45","18","10","10"
"2023-11-10 20:27:45","0000000000031","1","2023-11-10 20:27:45","2023-11-10 20:27:45","49-2","30","30"
"2023-11-10 20:27:45","0000000000031","1","2023-11-10 20:27:45","2023-11-10 20:27:45","9-1","5","5"
"2023-11-10 20:27:45","0000000000031","1","2023-11-10 20:27:45","2023-11-10 20:27:45","58-2","0","15"
"2023-11-10 20:31:17","0000000000018","1","2023-11-10 20:31:17","2023-11-10 20:31:17","58-2","72","72"
"2023-11-10 20:34:54","0000000000006","1","2023-11-10 20:34:54","2023-11-10 20:34:54","58-2","1","1"
"2023-11-10 20:34:54","0000000000006","1","2023-11-10 20:34:54","2023-11-10 20:34:54","58-1","68","68"
"2023-11-10 20:35:45","0000000000010","1","2023-11-10 20:35:45","2023-11-10 20:35:45","49-2","15","15"
"2023-11-10 20:35:56","000000000019B","1","2023-11-10 20:35:56","2023-11-10 20:35:56","58-2","9","9"
"2023-11-10 20:39:01","0000000000013","1","2023-11-10 20:39:01","2023-11-10 20:39:01","58-2","24","24"
"2023-11-10 20:42:54","0000000000095","1","2023-11-10 20:42:54","2023-11-10 20:42:54","58-2","1786","1786"
"2023-11-10 20:50:42","0000000000092","1","2023-11-10 20:50:42","2023-11-10 20:50:42","4","20","20"
"2023-11-10 20:50:42","0000000000092","1","2023-11-10 20:50:42","2023-11-10 20:50:42","18","26","26"
"2023-11-10 20:51:35","0000000000011","1","2023-11-10 20:51:35","2023-11-10 20:51:35","58-2","5","5"
"2023-11-10 20:52:18","0000000000010","1","2023-11-10 20:52:18","2023-11-10 20:52:18","58-2","12","12"
"2023-11-10 20:53:42","0000000000031","1","2023-11-10 20:53:42","2023-11-10 20:53:42","58-2","17","17"
"2023-11-10 20:54:19","0000000000093","1","2023-11-10 20:54:19","2023-11-10 20:54:19","58-2","15","15"
"2023-11-10 20:54:59","0000000000063","1","2023-11-10 20:54:59","2023-11-10 20:54:59","7","2","2"
"2023-11-10 20:56:28","0000000000085","1","2023-11-10 20:56:28","2023-11-10 20:56:28","16","20","20"
"2023-11-10 20:56:28","0000000000085","1","2023-11-10 20:56:28","2023-11-10 20:56:28","18","20","20"
"2023-11-10 20:56:28","0000000000085","1","2023-11-10 20:56:28","2023-11-10 20:56:28","49-2","30","30"
"2023-11-10 21:02:02","0000000000011","1","2023-11-10 21:02:02","2023-11-10 21:02:02","49-1","15","15"
"2023-11-10 21:03:08","0000000000002","1","2023-11-10 21:03:08","2023-11-10 21:03:08","2","20","20"
"2023-11-10 21:03:08","0000000000002","1","2023-11-10 21:03:08","2023-11-10 21:03:08","27-1","5","5"
"2023-11-10 21:03:08","0000000000002","1","2023-11-10 21:03:08","2023-11-10 21:03:08","33-1","5","5"
"2023-11-10 21:03:08","0000000000002","1","2023-11-10 21:03:08","2023-11-10 21:03:08","40-1","15","15"
"2023-11-10 21:03:08","0000000000002","1","2023-11-10 21:03:08","2023-11-10 21:03:08","49-1","15","15"
"2023-11-10 21:11:14","0000000000011","1","2023-11-10 21:11:14","2023-11-10 21:11:14","58-2","8","8"
"2023-11-10 21:13:29","0000000000086","1","2023-11-10 21:13:29","2023-11-10 21:13:29","58-2","10","10"
"2023-11-10 21:14:01","0000000000006","1","2023-11-10 21:14:01","2023-11-10 21:14:01","58-2","9","9"
"2023-11-10 21:15:01","0000000000040","1","2023-11-10 21:15:01","2023-11-10 21:15:01","40-3","6","6"
"2023-11-10 21:20:38","0000000000006","1","2023-11-10 21:20:38","2023-11-10 21:20:38","58-1","34","34"
"2023-11-10 21:20:58","0000000000091","1","2023-11-10 21:20:58","2023-11-10 21:20:58","58-2","10","10"
"2023-11-10 21:25:31","0000000000010","1","2023-11-10 21:25:31","2023-11-10 21:25:31","49-1","15","15"
"2023-11-10 21:25:57","0000000000013","1","2023-11-10 21:25:57","2023-11-10 21:25:57","58-2","20","20"
"2023-11-10 21:29:40","0000000000006","1","2023-11-10 21:29:40","2023-11-10 21:29:40","49-2","30","30"
"2023-11-10 21:30:30","0000000000006","1","2023-11-10 21:30:30","2023-11-10 21:30:30","58-2","2","2"
"2023-11-10 21:30:30","0000000000006","1","2023-11-10 21:30:30","2023-11-10 21:30:30","58-1","12","12"
"2023-11-10 21:30:50","0000000000011","1","2023-11-10 21:30:50","2023-11-10 21:30:50","58-2","5","5"
"2023-11-10 21:31:33","0000000000092","1","2023-11-10 21:31:33","2023-11-10 21:31:33","58-2","8","8"
